code	dx_cat
28983	remaining_codes
28984	remaining_codes
28989	remaining_codes
2899	remaining_codes
2900	remaining_codes
29010	remaining_codes
29011	remaining_codes
29012	remaining_codes
29013	remaining_codes
29020	remaining_codes
29021	remaining_codes
2903	remaining_codes
29040	remaining_codes
29041	remaining_codes
29042	remaining_codes
29043	remaining_codes
2908	remaining_codes
2909	remaining_codes
2910	remaining_codes
2911	remaining_codes
2912	remaining_codes
2913	remaining_codes
2914	remaining_codes
2915	remaining_codes
29181	remaining_codes
29182	remaining_codes
29189	remaining_codes
2919	remaining_codes
2920	remaining_codes
29211	remaining_codes
29212	remaining_codes
2922	remaining_codes
29281	remaining_codes
29282	remaining_codes
29283	remaining_codes
29284	remaining_codes
29285	remaining_codes
29289	remaining_codes
2929	remaining_codes
2930	remaining_codes
2931	remaining_codes
29381	remaining_codes
29382	remaining_codes
29383	remaining_codes
29384	remaining_codes
29389	remaining_codes
2939	remaining_codes
2940	remaining_codes
29410	remaining_codes
29411	remaining_codes
29420	remaining_codes
29421	remaining_codes
2948	remaining_codes
2949	remaining_codes
29500	remaining_codes
29501	remaining_codes
29502	remaining_codes
29503	remaining_codes
29504	remaining_codes
29505	remaining_codes
29510	remaining_codes
29511	remaining_codes
29512	remaining_codes
29513	remaining_codes
29514	remaining_codes
29515	remaining_codes
29520	remaining_codes
29521	remaining_codes
29522	remaining_codes
29523	remaining_codes
29524	remaining_codes
29525	remaining_codes
29530	remaining_codes
29531	remaining_codes
29532	remaining_codes
29533	remaining_codes
29534	remaining_codes
29535	remaining_codes
29540	remaining_codes
29541	remaining_codes
29542	remaining_codes
29543	remaining_codes
29544	remaining_codes
29545	remaining_codes
29550	remaining_codes
29551	remaining_codes
29552	remaining_codes
29553	remaining_codes
29554	remaining_codes
29555	remaining_codes
29560	remaining_codes
29561	remaining_codes
29562	remaining_codes
29563	remaining_codes
29564	remaining_codes
29565	remaining_codes
29570	remaining_codes
29571	remaining_codes
29572	remaining_codes
29573	remaining_codes
29574	remaining_codes
29575	remaining_codes
29580	remaining_codes
29581	remaining_codes
29582	remaining_codes
29583	remaining_codes
29584	remaining_codes
29585	remaining_codes
29590	remaining_codes
29591	remaining_codes
29592	remaining_codes
29593	remaining_codes
29594	remaining_codes
29595	remaining_codes
29600	remaining_codes
29601	remaining_codes
29602	remaining_codes
29603	remaining_codes
29604	remaining_codes
29605	remaining_codes
29606	remaining_codes
29610	remaining_codes
29611	remaining_codes
29612	remaining_codes
29613	remaining_codes
29614	remaining_codes
29615	remaining_codes
29616	remaining_codes
29620	remaining_codes
29621	remaining_codes
29622	remaining_codes
29623	remaining_codes
29624	remaining_codes
29625	remaining_codes
29626	remaining_codes
29630	remaining_codes
29631	remaining_codes
29632	remaining_codes
29633	remaining_codes
29634	remaining_codes
29635	remaining_codes
29636	remaining_codes
29640	remaining_codes
29641	remaining_codes
29642	remaining_codes
29643	remaining_codes
29644	remaining_codes
29645	remaining_codes
29646	remaining_codes
29650	remaining_codes
29651	remaining_codes
29652	remaining_codes
29653	remaining_codes
29654	remaining_codes
29655	remaining_codes
29656	remaining_codes
29660	remaining_codes
29661	remaining_codes
29662	remaining_codes
29663	remaining_codes
29664	remaining_codes
29665	remaining_codes
29666	remaining_codes
2967	remaining_codes
29680	remaining_codes
29681	remaining_codes
29682	remaining_codes
29689	remaining_codes
29690	remaining_codes
29699	remaining_codes
2970	remaining_codes
2971	remaining_codes
2972	remaining_codes
2973	remaining_codes
2978	remaining_codes
2979	remaining_codes
2980	remaining_codes
2981	remaining_codes
2982	remaining_codes
2983	remaining_codes
2984	remaining_codes
2988	remaining_codes
2989	remaining_codes
29900	remaining_codes
29901	remaining_codes
29910	remaining_codes
29911	remaining_codes
29980	remaining_codes
29981	remaining_codes
29990	remaining_codes
29991	remaining_codes
30000	remaining_codes
30001	remaining_codes
30002	remaining_codes
30009	remaining_codes
30010	remaining_codes
30011	remaining_codes
30012	remaining_codes
30013	remaining_codes
30014	remaining_codes
30015	remaining_codes
30016	remaining_codes
30019	remaining_codes
30020	remaining_codes
30021	remaining_codes
30022	remaining_codes
30023	remaining_codes
30029	remaining_codes
3003	remaining_codes
3004	remaining_codes
3005	remaining_codes
3006	remaining_codes
3007	remaining_codes
30081	remaining_codes
30082	remaining_codes
30089	remaining_codes
3009	remaining_codes
3010	remaining_codes
30110	remaining_codes
30111	remaining_codes
30112	remaining_codes
30113	remaining_codes
30120	remaining_codes
30121	remaining_codes
30122	remaining_codes
3013	remaining_codes
3014	remaining_codes
30150	remaining_codes
30151	remaining_codes
30159	remaining_codes
3016	remaining_codes
3017	remaining_codes
30181	remaining_codes
30182	remaining_codes
30183	remaining_codes
30184	remaining_codes
30189	remaining_codes
3019	remaining_codes
3020	remaining_codes
3021	remaining_codes
3022	remaining_codes
3023	remaining_codes
3024	remaining_codes
30250	remaining_codes
30251	remaining_codes
30252	remaining_codes
30253	remaining_codes
3026	remaining_codes
30270	remaining_codes
30271	remaining_codes
30272	remaining_codes
30273	remaining_codes
30274	remaining_codes
30275	remaining_codes
30276	remaining_codes
30279	remaining_codes
30281	remaining_codes
30282	remaining_codes
30283	remaining_codes
30284	remaining_codes
30285	remaining_codes
30289	remaining_codes
3029	remaining_codes
30300	remaining_codes
30301	remaining_codes
30302	remaining_codes
30303	remaining_codes
30390	remaining_codes
30391	remaining_codes
30392	remaining_codes
30393	remaining_codes
30400	remaining_codes
30401	remaining_codes
30402	remaining_codes
30403	remaining_codes
30410	remaining_codes
30411	remaining_codes
30412	remaining_codes
30413	remaining_codes
30420	remaining_codes
30421	remaining_codes
30422	remaining_codes
30423	remaining_codes
30430	remaining_codes
30431	remaining_codes
30432	remaining_codes
30433	remaining_codes
30440	remaining_codes
30441	remaining_codes
30442	remaining_codes
30443	remaining_codes
30450	remaining_codes
30451	remaining_codes
30452	remaining_codes
30453	remaining_codes
30460	remaining_codes
30461	remaining_codes
30462	remaining_codes
30463	remaining_codes
30470	remaining_codes
30471	remaining_codes
30472	remaining_codes
30473	remaining_codes
30480	remaining_codes
30481	remaining_codes
30482	remaining_codes
30483	remaining_codes
30490	remaining_codes
30491	remaining_codes
30492	remaining_codes
30493	remaining_codes
30500	remaining_codes
30501	remaining_codes
30502	remaining_codes
30503	remaining_codes
3051	remaining_codes
30520	remaining_codes
30521	remaining_codes
30522	remaining_codes
30523	remaining_codes
30530	remaining_codes
30531	remaining_codes
30532	remaining_codes
30533	remaining_codes
30540	remaining_codes
30541	remaining_codes
30542	remaining_codes
30543	remaining_codes
30550	remaining_codes
30551	remaining_codes
30552	remaining_codes
30553	remaining_codes
30560	remaining_codes
30561	remaining_codes
30562	remaining_codes
30563	remaining_codes
30570	remaining_codes
30571	remaining_codes
30572	remaining_codes
30573	remaining_codes
30580	remaining_codes
30581	remaining_codes
30582	remaining_codes
30583	remaining_codes
30590	remaining_codes
30591	remaining_codes
30592	remaining_codes
30593	remaining_codes
3060	remaining_codes
3061	remaining_codes
3062	remaining_codes
3063	remaining_codes
3064	remaining_codes
30650	remaining_codes
30651	remaining_codes
30652	remaining_codes
30653	remaining_codes
30659	remaining_codes
3066	remaining_codes
3067	remaining_codes
3068	remaining_codes
3069	remaining_codes
3070	remaining_codes
3071	remaining_codes
30720	remaining_codes
30721	remaining_codes
30722	remaining_codes
30723	remaining_codes
3073	remaining_codes
30740	remaining_codes
30741	remaining_codes
30742	remaining_codes
30743	remaining_codes
30744	remaining_codes
30745	remaining_codes
30746	remaining_codes
30747	remaining_codes
30748	remaining_codes
30749	remaining_codes
30750	remaining_codes
30751	remaining_codes
30752	remaining_codes
30753	remaining_codes
30754	remaining_codes
30759	remaining_codes
3076	remaining_codes
3077	remaining_codes
30780	remaining_codes
30781	remaining_codes
30789	remaining_codes
3079	remaining_codes
3080	remaining_codes
3081	remaining_codes
3082	remaining_codes
3083	remaining_codes
3084	remaining_codes
3089	remaining_codes
3090	remaining_codes
3091	remaining_codes
30921	remaining_codes
30922	remaining_codes
30923	remaining_codes
30924	remaining_codes
30928	remaining_codes
30929	remaining_codes
3093	remaining_codes
3094	remaining_codes
30981	remaining_codes
30982	remaining_codes
30983	remaining_codes
30989	remaining_codes
3099	remaining_codes
3100	remaining_codes
3101	remaining_codes
3102	remaining_codes
31081	remaining_codes
31089	remaining_codes
3109	remaining_codes
311	remaining_codes
31200	remaining_codes
31201	remaining_codes
31202	remaining_codes
31203	remaining_codes
31210	remaining_codes
31211	remaining_codes
31212	remaining_codes
31213	remaining_codes
31220	remaining_codes
31221	remaining_codes
31222	remaining_codes
31223	remaining_codes
31230	remaining_codes
31231	remaining_codes
31232	remaining_codes
31233	remaining_codes
31234	remaining_codes
31235	remaining_codes
31239	remaining_codes
3124	remaining_codes
31281	remaining_codes
31282	remaining_codes
31289	remaining_codes
3129	remaining_codes
3130	remaining_codes
3131	remaining_codes
31321	remaining_codes
31322	remaining_codes
31323	remaining_codes
3133	remaining_codes
31381	remaining_codes
31382	remaining_codes
31383	remaining_codes
31389	remaining_codes
3139	remaining_codes
31400	remaining_codes
31401	remaining_codes
3141	remaining_codes
3142	remaining_codes
3148	remaining_codes
3149	remaining_codes
31500	remaining_codes
31501	remaining_codes
31502	remaining_codes
31509	remaining_codes
3151	remaining_codes
3152	remaining_codes
31531	remaining_codes
31532	remaining_codes
31534	remaining_codes
31535	remaining_codes
31539	remaining_codes
3154	remaining_codes
3155	remaining_codes
3158	remaining_codes
3159	remaining_codes
316	remaining_codes
317	remaining_codes
3180	remaining_codes
3181	remaining_codes
3182	remaining_codes
319	remaining_codes
3200	misc_bacterial
3201	misc_bacterial
3202	misc_bacterial
3203	misc_bacterial
3207	misc_bacterial
32081	misc_bacterial
32082	misc_bacterial
32089	misc_bacterial
3209	misc_bacterial
3210	misc_bacterial
3211	misc_bacterial
3212	misc_bacterial
3213	misc_bacterial
3214	misc_bacterial
3218	misc_bacterial
3220	misc_bacterial
3221	misc_bacterial
3222	misc_bacterial
3229	misc_bacterial
32301	misc_bacterial
32302	misc_bacterial
3231	misc_bacterial
3232	misc_bacterial
32341	misc_bacterial
32342	misc_bacterial
32351	misc_bacterial
32352	misc_bacterial
32361	misc_bacterial
32362	misc_bacterial
32363	misc_bacterial
32371	misc_bacterial
32372	misc_bacterial
32381	misc_bacterial
32382	misc_bacterial
3239	misc_bacterial
3240	remaining_codes
3241	remaining_codes
3249	remaining_codes
325	remaining_codes
326	remaining_codes
32700	remaining_codes
32701	remaining_codes
32702	remaining_codes
32709	remaining_codes
32710	remaining_codes
32711	remaining_codes
32712	remaining_codes
32713	remaining_codes
32714	remaining_codes
32715	remaining_codes
32719	remaining_codes
32720	remaining_codes
32721	remaining_codes
32722	remaining_codes
32723	remaining_codes
32724	remaining_codes
32725	remaining_codes
32726	remaining_codes
32727	remaining_codes
32729	remaining_codes
32730	remaining_codes
32731	remaining_codes
32732	remaining_codes
32733	remaining_codes
32734	remaining_codes
32735	remaining_codes
32736	remaining_codes
32737	remaining_codes
32739	remaining_codes
32740	remaining_codes
32741	remaining_codes
32742	remaining_codes
32743	remaining_codes
32744	remaining_codes
32749	remaining_codes
32751	remaining_codes
32752	remaining_codes
32753	remaining_codes
32759	remaining_codes
3278	remaining_codes
3300	remaining_codes
3301	remaining_codes
3302	remaining_codes
3303	remaining_codes
3308	remaining_codes
3309	remaining_codes
3310	remaining_codes
33111	remaining_codes
33119	remaining_codes
3312	remaining_codes
3313	remaining_codes
3314	remaining_codes
3315	remaining_codes
3316	remaining_codes
3317	remaining_codes
33181	remaining_codes
33182	remaining_codes
33183	remaining_codes
33189	remaining_codes
3319	remaining_codes
3320	remaining_codes
3321	remaining_codes
3330	remaining_codes
3331	remaining_codes
3332	remaining_codes
3333	remaining_codes
3334	remaining_codes
3335	remaining_codes
3336	remaining_codes
33371	remaining_codes
33372	remaining_codes
33379	remaining_codes
33381	remaining_codes
33382	remaining_codes
33383	remaining_codes
33384	remaining_codes
33385	remaining_codes
33389	remaining_codes
33390	remaining_codes
33391	remaining_codes
33392	remaining_codes
33393	remaining_codes
33394	remaining_codes
33399	remaining_codes
3340	remaining_codes
3341	remaining_codes
3342	remaining_codes
3343	remaining_codes
3344	remaining_codes
3348	remaining_codes
3349	remaining_codes
3350	remaining_codes
33510	remaining_codes
33511	remaining_codes
33519	remaining_codes
33520	remaining_codes
33521	remaining_codes
33522	remaining_codes
33523	remaining_codes
33524	remaining_codes
33529	remaining_codes
3358	remaining_codes
3359	remaining_codes
3360	remaining_codes
3361	remaining_codes
3362	remaining_codes
3363	remaining_codes
3368	remaining_codes
3369	remaining_codes
33700	remaining_codes
33701	remaining_codes
33709	remaining_codes
3371	remaining_codes
33720	remaining_codes
33721	remaining_codes
33722	remaining_codes
33729	remaining_codes
3373	remaining_codes
3379	remaining_codes
3380	remaining_codes
33811	remaining_codes
33812	remaining_codes
33818	remaining_codes
33819	remaining_codes
33821	remaining_codes
33822	remaining_codes
33828	remaining_codes
33829	remaining_codes
3383	remaining_codes
3384	remaining_codes
33900	remaining_codes
33901	remaining_codes
33902	remaining_codes
33903	remaining_codes
33904	remaining_codes
33905	remaining_codes
33909	remaining_codes
33910	remaining_codes
33911	remaining_codes
33912	remaining_codes
33920	remaining_codes
33921	remaining_codes
33922	remaining_codes
3393	remaining_codes
33941	remaining_codes
33942	remaining_codes
33943	remaining_codes
33944	remaining_codes
33981	remaining_codes
33982	remaining_codes
33983	remaining_codes
33984	remaining_codes
33985	remaining_codes
33989	remaining_codes
340	remaining_codes
3410	remaining_codes
3411	remaining_codes
34120	remaining_codes
34121	remaining_codes
34122	remaining_codes
3418	remaining_codes
3419	remaining_codes
34200	remaining_codes
34201	remaining_codes
34202	remaining_codes
34210	remaining_codes
34211	remaining_codes
34212	remaining_codes
34280	remaining_codes
34281	remaining_codes
34282	remaining_codes
34290	remaining_codes
34291	remaining_codes
34292	remaining_codes
3430	remaining_codes
3431	remaining_codes
3432	remaining_codes
3433	remaining_codes
3434	remaining_codes
3438	remaining_codes
3439	remaining_codes
34400	remaining_codes
34401	remaining_codes
34402	remaining_codes
34403	remaining_codes
34404	remaining_codes
34409	remaining_codes
3441	remaining_codes
3442	remaining_codes
34430	remaining_codes
34431	remaining_codes
34432	remaining_codes
34440	remaining_codes
34441	remaining_codes
34442	remaining_codes
3445	remaining_codes
34460	remaining_codes
34461	remaining_codes
34481	remaining_codes
34489	remaining_codes
3449	remaining_codes
34500	remaining_codes
34501	remaining_codes
34510	remaining_codes
34511	remaining_codes
3452	remaining_codes
3453	remaining_codes
34540	remaining_codes
34541	remaining_codes
34550	remaining_codes
34551	remaining_codes
34560	remaining_codes
34561	remaining_codes
34570	remaining_codes
34571	remaining_codes
34580	remaining_codes
34581	remaining_codes
34590	remaining_codes
34591	remaining_codes
34600	remaining_codes
34601	remaining_codes
34602	remaining_codes
34603	remaining_codes
34610	remaining_codes
34611	remaining_codes
34612	remaining_codes
34613	remaining_codes
34620	remaining_codes
34621	remaining_codes
34622	remaining_codes
34623	remaining_codes
34630	remaining_codes
34631	remaining_codes
34632	remaining_codes
34633	remaining_codes
34640	remaining_codes
34641	remaining_codes
34642	remaining_codes
34643	remaining_codes
34650	remaining_codes
34651	remaining_codes
34652	remaining_codes
34653	remaining_codes
34660	remaining_codes
34661	remaining_codes
34662	remaining_codes
34663	remaining_codes
34670	remaining_codes
34671	remaining_codes
34672	remaining_codes
34673	remaining_codes
34680	remaining_codes
34681	remaining_codes
34682	remaining_codes
34683	remaining_codes
34690	remaining_codes
34691	remaining_codes
34692	remaining_codes
34693	remaining_codes
34700	remaining_codes
34701	remaining_codes
34710	remaining_codes
34711	remaining_codes
3480	remaining_codes
3481	remaining_codes
3482	remaining_codes
34830	remaining_codes
34831	remaining_codes
34839	remaining_codes
3484	remaining_codes
3485	remaining_codes
34881	remaining_codes
34882	remaining_codes
34889	remaining_codes
3489	remaining_codes
3490	remaining_codes
3491	remaining_codes
3492	remaining_codes
34931	remaining_codes
34939	remaining_codes
34981	remaining_codes
34982	remaining_codes
34989	remaining_codes
3499	remaining_codes
3501	remaining_codes
3502	remaining_codes
3508	remaining_codes
3509	remaining_codes
3510	remaining_codes
3511	remaining_codes
3518	remaining_codes
3519	remaining_codes
3520	remaining_codes
3521	remaining_codes
3522	remaining_codes
3523	remaining_codes
3524	remaining_codes
3525	remaining_codes
3526	remaining_codes
3529	remaining_codes
3530	remaining_codes
3531	remaining_codes
3532	remaining_codes
3533	remaining_codes
3534	remaining_codes
3535	remaining_codes
3536	remaining_codes
3538	remaining_codes
3539	remaining_codes
3540	remaining_codes
3541	remaining_codes
3542	remaining_codes
3543	remaining_codes
3544	remaining_codes
3545	remaining_codes
3548	remaining_codes
3549	remaining_codes
3550	remaining_codes
3551	remaining_codes
3552	remaining_codes
3553	remaining_codes
3554	remaining_codes
3555	remaining_codes
3556	remaining_codes
35571	remaining_codes
35579	remaining_codes
3558	remaining_codes
3559	remaining_codes
3560	remaining_codes
3561	remaining_codes
3562	remaining_codes
3563	remaining_codes
3564	remaining_codes
3568	remaining_codes
3569	remaining_codes
3570	remaining_codes
3571	remaining_codes
3572	remaining_codes
3573	remaining_codes
3574	remaining_codes
3575	remaining_codes
3576	remaining_codes
3577	remaining_codes
35781	remaining_codes
35782	remaining_codes
35789	remaining_codes
3579	remaining_codes
35800	remaining_codes
35801	remaining_codes
3581	remaining_codes
3582	remaining_codes
35830	remaining_codes
35831	remaining_codes
35839	remaining_codes
3588	remaining_codes
3589	remaining_codes
3590	remaining_codes
3591	remaining_codes
35921	remaining_codes
35922	remaining_codes
35923	remaining_codes
35924	remaining_codes
35929	remaining_codes
3593	remaining_codes
3594	remaining_codes
3595	remaining_codes
3596	remaining_codes
35971	remaining_codes
35979	remaining_codes
35981	remaining_codes
35989	remaining_codes
3599	remaining_codes
36000	ssti_t3
36001	ssti_t3
36002	ssti_t3
36003	ssti_t3
36004	ssti_t3
36011	ssti_t3
36012	ssti_t3
36013	ssti_t3
36014	ssti_t3
36019	ssti_t3
36020	ssti_t3
36021	ssti_t3
36023	ssti_t3
36024	ssti_t3
36029	ssti_t3
36030	ssti_t3
36031	ssti_t3
36032	ssti_t3
36033	ssti_t3
36034	ssti_t3
36040	ssti_t3
36041	ssti_t3
36042	ssti_t3
36043	ssti_t3
36044	ssti_t3
36050	ssti_t3
36051	ssti_t3
36052	ssti_t3
36053	ssti_t3
36054	ssti_t3
36055	ssti_t3
36059	ssti_t3
36060	ssti_t3
36061	ssti_t3
36062	ssti_t3
36063	ssti_t3
36064	ssti_t3
36065	ssti_t3
36069	ssti_t3
36081	ssti_t3
36089	ssti_t3
3609	ssti_t3
36100	ssti_t3
36101	ssti_t3
36102	ssti_t3
36103	ssti_t3
36104	ssti_t3
36105	ssti_t3
36106	ssti_t3
36107	ssti_t3
36110	ssti_t3
36111	ssti_t3
36112	ssti_t3
36113	ssti_t3
36114	ssti_t3
36119	ssti_t3
3612	ssti_t3
36130	ssti_t3
36131	ssti_t3
36132	ssti_t3
36133	ssti_t3
36181	ssti_t3
36189	ssti_t3
3619	ssti_t3
36201	ssti_t3
36202	ssti_t3
36203	ssti_t3
36204	ssti_t3
36205	ssti_t3
36206	ssti_t3
36207	ssti_t3
36210	ssti_t3
36211	ssti_t3
36212	ssti_t3
36213	ssti_t3
36214	ssti_t3
36215	ssti_t3
36216	ssti_t3
36217	ssti_t3
36218	ssti_t3
36220	ssti_t3
36221	ssti_t3
36222	ssti_t3
36223	ssti_t3
36224	ssti_t3
36225	ssti_t3
36226	ssti_t3
36227	ssti_t3
36229	ssti_t3
36230	ssti_t3
36231	ssti_t3
36232	ssti_t3
36233	ssti_t3
36234	ssti_t3
36235	ssti_t3
36236	ssti_t3
36237	ssti_t3
36240	ssti_t3
36241	ssti_t3
36242	ssti_t3
36243	ssti_t3
36250	ssti_t3
36251	ssti_t3
36252	ssti_t3
36253	ssti_t3
36254	ssti_t3
36255	ssti_t3
36256	ssti_t3
36257	ssti_t3
36260	ssti_t3
36261	ssti_t3
36262	ssti_t3
36263	ssti_t3
36264	ssti_t3
36265	ssti_t3
36266	ssti_t3
36270	ssti_t3
36271	ssti_t3
36272	ssti_t3
36273	ssti_t3
36274	ssti_t3
36275	ssti_t3
36276	ssti_t3
36277	ssti_t3
36281	ssti_t3
36282	ssti_t3
36283	ssti_t3
36284	ssti_t3
36285	ssti_t3
36289	ssti_t3
3629	ssti_t3
36300	ssti_t3
36301	ssti_t3
36303	ssti_t3
36304	ssti_t3
36305	ssti_t3
36306	ssti_t3
36307	ssti_t3
36308	ssti_t3
36310	ssti_t3
36311	ssti_t3
36312	ssti_t3
36313	ssti_t3
36314	ssti_t3
36315	ssti_t3
36320	ssti_t3
36321	ssti_t3
36322	ssti_t3
36330	ssti_t3
36331	ssti_t3
36332	ssti_t3
36333	ssti_t3
36334	ssti_t3
36335	ssti_t3
36340	ssti_t3
36341	ssti_t3
36342	ssti_t3
36343	ssti_t3
36350	ssti_t3
36351	ssti_t3
36352	ssti_t3
36353	ssti_t3
36354	ssti_t3
36355	ssti_t3
36356	ssti_t3
36357	ssti_t3
36361	ssti_t3
36362	ssti_t3
36363	ssti_t3
36370	ssti_t3
36371	ssti_t3
36372	ssti_t3
3638	ssti_t3
3639	ssti_t3
36400	ssti_t3
36401	ssti_t3
36402	ssti_t3
36403	ssti_t3
36404	ssti_t3
36405	ssti_t3
36410	ssti_t3
36411	ssti_t3
36421	ssti_t3
36422	ssti_t3
36423	ssti_t3
36424	ssti_t3
3643	ssti_t3
36441	ssti_t3
36442	ssti_t3
36451	ssti_t3
36452	ssti_t3
36453	ssti_t3
36454	ssti_t3
36455	ssti_t3
36456	ssti_t3
36457	ssti_t3
36459	ssti_t3
36460	ssti_t3
36461	ssti_t3
36462	ssti_t3
36463	ssti_t3
36464	ssti_t3
36470	ssti_t3
36471	ssti_t3
36472	ssti_t3
36473	ssti_t3
36474	ssti_t3
36475	ssti_t3
36476	ssti_t3
36477	ssti_t3
36481	ssti_t3
36482	ssti_t3
36489	ssti_t3
3649	ssti_t3
36500	ssti_t3
36501	ssti_t3
36502	ssti_t3
36503	ssti_t3
36504	ssti_t3
36505	ssti_t3
36506	ssti_t3
36510	ssti_t3
36511	ssti_t3
36512	ssti_t3
36513	ssti_t3
36514	ssti_t3
36515	ssti_t3
36520	ssti_t3
36521	ssti_t3
36522	ssti_t3
36523	ssti_t3
36524	ssti_t3
36531	ssti_t3
36532	ssti_t3
36541	ssti_t3
36542	ssti_t3
36543	ssti_t3
36544	ssti_t3
36551	ssti_t3
36552	ssti_t3
36559	ssti_t3
36560	ssti_t3
36561	ssti_t3
36562	ssti_t3
36563	ssti_t3
36564	ssti_t3
36565	ssti_t3
36570	ssti_t3
36571	ssti_t3
36572	ssti_t3
36573	ssti_t3
36574	ssti_t3
36581	ssti_t3
36582	ssti_t3
36583	ssti_t3
36589	ssti_t3
3659	ssti_t3
36600	ssti_t3
36601	ssti_t3
36602	ssti_t3
36603	ssti_t3
36604	ssti_t3
36609	ssti_t3
36610	ssti_t3
36611	ssti_t3
36612	ssti_t3
36613	ssti_t3
36614	ssti_t3
36615	ssti_t3
36616	ssti_t3
36617	ssti_t3
36618	ssti_t3
36619	ssti_t3
36620	ssti_t3
36621	ssti_t3
36622	ssti_t3
36623	ssti_t3
36630	ssti_t3
36631	ssti_t3
36632	ssti_t3
36633	ssti_t3
36634	ssti_t3
36641	ssti_t3
36642	ssti_t3
36643	ssti_t3
36644	ssti_t3
36645	ssti_t3
36646	ssti_t3
36650	ssti_t3
36651	ssti_t3
36652	ssti_t3
36653	ssti_t3
3668	ssti_t3
3669	ssti_t3
3670	ssti_t3
3671	ssti_t3
36720	ssti_t3
36721	ssti_t3
36722	ssti_t3
36731	ssti_t3
36732	ssti_t3
3674	ssti_t3
36751	ssti_t3
36752	ssti_t3
36753	ssti_t3
36781	ssti_t3
36789	ssti_t3
3679	ssti_t3
36800	ssti_t3
36801	ssti_t3
36802	ssti_t3
36803	ssti_t3
36810	ssti_t3
36811	ssti_t3
36812	ssti_t3
36813	ssti_t3
36814	ssti_t3
36815	ssti_t3
36816	ssti_t3
3682	ssti_t3
36830	ssti_t3
36831	ssti_t3
36832	ssti_t3
36833	ssti_t3
36834	ssti_t3
36840	ssti_t3
36841	ssti_t3
36842	ssti_t3
36843	ssti_t3
36844	ssti_t3
36845	ssti_t3
36846	ssti_t3
36847	ssti_t3
36851	ssti_t3
36852	ssti_t3
36853	ssti_t3
36854	ssti_t3
36855	ssti_t3
36859	ssti_t3
36860	ssti_t3
36861	ssti_t3
36862	ssti_t3
36863	ssti_t3
36869	ssti_t3
3688	ssti_t3
3689	ssti_t3
36900	ssti_t3
36901	ssti_t3
36902	ssti_t3
36903	ssti_t3
36904	ssti_t3
36905	ssti_t3
36906	ssti_t3
36907	ssti_t3
36908	ssti_t3
36910	ssti_t3
36911	ssti_t3
36912	ssti_t3
36913	ssti_t3
36914	ssti_t3
36915	ssti_t3
36916	ssti_t3
36917	ssti_t3
36918	ssti_t3
36920	ssti_t3
36921	ssti_t3
36922	ssti_t3
36923	ssti_t3
36924	ssti_t3
36925	ssti_t3
3693	ssti_t3
3694	ssti_t3
36960	ssti_t3
36961	ssti_t3
36962	ssti_t3
36963	ssti_t3
36964	ssti_t3
36965	ssti_t3
36966	ssti_t3
36967	ssti_t3
36968	ssti_t3
36969	ssti_t3
36970	ssti_t3
36971	ssti_t3
36972	ssti_t3
36973	ssti_t3
36974	ssti_t3
36975	ssti_t3
36976	ssti_t3
3698	ssti_t3
3699	ssti_t3
37000	ssti_t3
37001	ssti_t3
37002	ssti_t3
37003	ssti_t3
37004	ssti_t3
37005	ssti_t3
37006	ssti_t3
37007	ssti_t3
37020	ssti_t3
37021	ssti_t3
37022	ssti_t3
37023	ssti_t3
37024	ssti_t3
37031	ssti_t3
37032	ssti_t3
37033	ssti_t3
37034	ssti_t3
37035	ssti_t3
37040	ssti_t3
37044	ssti_t3
37049	ssti_t3
37050	ssti_t3
37052	ssti_t3
37054	ssti_t3
37055	ssti_t3
37059	ssti_t3
37060	ssti_t3
37061	ssti_t3
37062	ssti_t3
37063	ssti_t3
37064	ssti_t3
3708	ssti_t3
3709	ssti_t3
37100	ssti_t3
37101	ssti_t3
37102	ssti_t3
37103	ssti_t3
37104	ssti_t3
37105	ssti_t3
37110	ssti_t3
37111	ssti_t3
37112	ssti_t3
37113	ssti_t3
37114	ssti_t3
37115	ssti_t3
37116	ssti_t3
37120	ssti_t3
37121	ssti_t3
37122	ssti_t3
37123	ssti_t3
37124	ssti_t3
37130	ssti_t3
37131	ssti_t3
37132	ssti_t3
37133	ssti_t3
37140	ssti_t3
37141	ssti_t3
37142	ssti_t3
37143	ssti_t3
37144	ssti_t3
37145	ssti_t3
37146	ssti_t3
37148	ssti_t3
37149	ssti_t3
37150	ssti_t3
37151	ssti_t3
37152	ssti_t3
37153	ssti_t3
37154	ssti_t3
37155	ssti_t3
37156	ssti_t3
37157	ssti_t3
37158	ssti_t3
37160	ssti_t3
37161	ssti_t3
37162	ssti_t3
37170	ssti_t3
37171	ssti_t3
37172	ssti_t3
37173	ssti_t3
37181	ssti_t3
37182	ssti_t3
37189	ssti_t3
3719	ssti_t3
37200	ssti_t3
37201	ssti_t3
37202	ssti_t3
37203	ssti_t3
37204	ssti_t3
37205	ssti_t3
37206	ssti_t3
37210	ssti_t3
37211	ssti_t3
37212	ssti_t3
37213	ssti_t3
37214	ssti_t3
37215	ssti_t3
37220	ssti_t3
37221	ssti_t3
37222	ssti_t3
37230	ssti_t3
37231	ssti_t3
37233	ssti_t3
37234	ssti_t3
37239	ssti_t3
37240	ssti_t3
37241	ssti_t3
37242	ssti_t3
37243	ssti_t3
37244	ssti_t3
37245	ssti_t3
37250	ssti_t3
